agreement_dist,agreement_nearmiss
0.7409645171921344,0.9681423706470396
0.7356208072143408,0.9682173100186956
0.7386001538292495,0.968904515987254
0.7357307819201584,0.9682173100186956
0.7378544735106617,0.96834469114091
0.7364835164835165,0.9683516483516484
0.7374547051718459,0.9666190842209288
0.7376868953386104,0.968117854001759
0.735911238053389,0.96825222454136
0.7375590464681973,0.9669339778095134
0.7360729590154929,0.9683551258103504
0.7342703414955529,0.9689250027451412
0.7383516483516483,0.9683516483516484
0.7359464207290294,0.9677206851119896
0.7357142857142858,0.9669230769230768
0.7388149939540508,0.968231285039024
0.7352100285902793,0.96855069276446
0.7355689939527212,0.9671247938427708
0.731978021978022,0.968021978021978
0.7368767845376675,0.9678234131341972
0.7352682497801232,0.9689973614775724
0.7388724035608308,0.9681283657544784
0.7377733816902956,0.9695570941861744
0.73636763412489,0.9685576077396658
0.733142982648803,0.9667252361080606
0.7361538461538462,0.9692307692307692
0.7371830058184213,0.9677242287847184
0.7352747252747253,0.9675824175824176
0.7369288224956063,0.968145869947276
0.7384091408481652,0.9671500769061744
0.7352521146874657,0.9668241239151928
0.7365934065934066,0.9684615384615384
0.7382756727073037,0.9683690280065896
0.7348418277680141,0.96902460456942
0.7382941305781491,0.9693339195427566
0.7360149466974393,0.9681283657544784
0.7377787542568384,0.96825222454136
0.7386575854114028,0.96825222454136
0.738939510374355,0.9693709518059064
0.7347028452158629,0.96825222454136
0.7369751593756869,0.96713563420532
0.7350032959789057,0.9690177982860908
0.7349741786616856,0.9672563454565432
0.7391495440061532,0.9668168333150204
0.7406064601186553,0.96923753021314
0.7353974527887571,0.9683794466403162
0.7360333662605641,0.9694874327735704
0.7404965941551307,0.9686882003955176
0.7355008787346221,0.96792618629174
0.7358988455195162,0.9680043980208906
0.7344384674497749,0.9683829179931936
0.7362987369577155,0.9685886875343218
0.7394312067640276,0.9683759745250906
0.7388437019125083,0.9676852055396792
0.7339923119165294,0.9674903898956616
0.7367322272277772,0.9678057356334469
0.7384378776227617,0.967043831703834
0.7395696091348265,0.968818620992534
0.7368073878627969,0.967788038698329
0.7335309617918313,0.9681598594642072
0.7392355008787346,0.968585237258348
